Sr. No.,News Items,Label
3367,"پاکستان کے وسیم اکرم، جو پاکستان بمقابلہ جنوبی افریقہ ٹیسٹ سیریز کے لیے کمنٹری ٹیم کا حصہ ہیں، کو حال ہی میں ہندوستانی شائقین نے آن لائن ٹرول کیا تھا۔",TRUE
3368,"پاکستان میں، ""ضروری علاج"" کے لیے حمل کے ابتدائی مراحل میں اسقاط حمل کی اجازت ہے۔ لیکن قانون مبہم ہے اور زیادہ تر عمل درآمد نہیں ہوتا۔",TRUE
3369,"کمانڈر، منگل باغ، لشکر اسلام، یا آرمی آف اسلام کے نام سے ایک کالعدم عسکریت پسند گروپ کی قیادت کرتا تھا۔",TRUE
3370,"سوشل میڈیا کمپنیاں مغرب میں اشتعال انگیزی اور نفرت انگیز تقاریر کے خلاف جنگ لڑ رہی ہیں، لیکن گلوبل ساؤتھ کا کیا ہوگا؟",TRUE
3371,"پاکستان سے ایک مفرور عسکریت پسند رہنما جس نے مبینہ طور پر دہشت گردی کی سرگرمیوں کے لیے 3 ملین امریکی ڈالر کا انعام لیا تھا، پڑوسی ملک میں سڑک کے کنارے نصب بم سے مارا گیا۔",TRUE
3372,سیکرٹری خارجہ سہیل محمود اور کینیا کی وزارت خارجہ کے پرنسپل سیکرٹری سفیر کاماؤ مچریا نے ویڈیو کانفرنس کے ذریعے پاکستان-کینیا دو طرفہ سیاسی مشاورت (بی پی سی) کا تیسرا دور منعقد کیا۔,TRUE
3373,"افغان اور پاکستانی سیکیورٹی ذرائع کے مطابق، پاکستان میں مقیم عسکریت پسند گروپ لشکر اسلام کا سربراہ پڑوسی ملک افغانستان میں بارودی سرنگ کے دھماکے میں مارا گیا ہے۔",TRUE
3374,انتونیو گوتریس ایک پاکستانی صحافی کے ایک سوال کا جواب دے رہے تھے جو کشمیر کی صورتحال پر ہندوستان اور پاکستان کے درمیان کشیدگی پر تھا۔,TRUE
3375,میرے خیال میں یہ بالکل ضروری ہے کہ دونوں ممالک ایک ساتھ آئیں اور اپنے مسائل پر سنجیدگی سے بات کریں',TRUE
3376,"ایک سخت الفاظ میں بیان میں، بلنکن نے پاکستان پر زور دیا کہ وہ پرل کے قاتلوں کو انصاف کے کٹہرے میں لانے کو یقینی بنانے کے لیے تمام قانونی آپشنز تلاش کرے۔",TRUE
3377,"پاکستان نے جمعرات کو کہا کہ بھارت کو سزائے موت کے قیدی کلبھوشن جادھو تک قونصلر رسائی کی پیشکش سے فائدہ اٹھانا چاہیے اور اس کے کیس پر موثر نظرثانی کے بارے میں بین الاقوامی عدالت انصاف (آئی سی جے) کے فیصلے پر عمل درآمد کے لیے ""تعاون"" کرنا چاہیے۔",TRUE
3378,"اسلام آباد، پاکستان: سینیٹ کی خارجہ امور کمیٹی کا اجلاس چیئرمین سینیٹر مشاہد حسین سید کی زیر صدارت جمعرات کو پارلیمنٹ ہاؤس اسلام آباد میں ہوا۔ ملاقات میں وزیر خارجہ شاہ محمود قریشی کی جانب سے تین گھنٹے طویل تفصیلی بریفنگ دی گئی۔",TRUE
3379,"ہندوستان نے جمعرات کو کہا کہ پاکستانی سپریم کورٹ کا برطانوی نژاد القاعدہ رہنما احمد عمر سعید شیخ کو رہا کرنے کا حکم ""انصاف کا دھوکہ"" ہے۔",TRUE
3380,"پاکستان اور امریکہ کے درمیان انسداد دہشت گردی، توانائی، تجارت اور سرمایہ کاری سمیت مختلف شعبوں میں کثیر الجہتی تعلقات ہیں۔ پاکستان، امریکا اور اس کے اتحادی افغانستان میں دہشت گردی کے خلاف جنگ لڑ رہے ہیں۔ امریکہ سب سے بڑے ذرائع میں سے ایک ہے۔",TRUE
3381,"ایک سخت الفاظ میں بیان میں، ٹونی بلنکن نے پاکستان پر زور دیا کہ وہ وال اسٹریٹ جرنل کے صحافی کے قاتلوں کو انصاف کے کٹہرے میں لانے کو یقینی بنانے کے لیے تمام قانونی آپشنز تلاش کرے۔",TRUE
3382,اقبال اور رومی کی انسانیت کو اس دور میں تلاش کرنا مشکل ہے جو مادیت کے حصول کی ترغیب دیتا ہو۔,TRUE
3383,وزیراعظم عمران خان نے آج اپنے دورہ ساہیوال کے دوران کامیاب کسان اسکیم کا افتتاح کیا تاکہ کسانوں کو خصوصی پیکج فراہم کیا جاسکے۔,TRUE
3384,بائیں ہاتھ کے اسپنر نعمان علی نے ڈیبیو پر شاندار کارکردگی کا مظاہرہ کرتے ہوئے کراچی کے نیشنل اسٹیڈیم میں پہلے ٹیسٹ میں جنوبی افریقہ کو سات وکٹوں سے شکست دیکر پاکستان کی مدد کی۔,TRUE
3385,کار ساز کمپنی نے اعلان کیا ہے کہ پروٹون اس سال اپنی برآمدات کو دوگنا کرنا چاہتا ہے۔ یہ دسمبر میں ہونے والی سرگرمی کے پیچھے ہے جس میں کینیا میں CKD آپریشنز کا آغاز شامل ہے۔,TRUE
3386,"ہندوستان بمقابلہ انگلینڈ سیریز کے قریب آنے کے ساتھ، ایسا لگتا ہے کہ برطانیہ میں میچوں کی براہ راست نشریات کے ارد گرد اب بھی غیر یقینی صورتحال پیدا ہو رہی ہے۔",TRUE
3387,"	آسمان نے دیکھا کہ جاری سیاسی تھیٹر کے سٹیج پر اوور ایکٹنگ کرنے والی شلوار سوٹ حکومت اچانک مہمان اداکار میں تبدیل ہو گئی اور کہانی نے انہونا موڑ لے لیا۔																																																			",TRUE
3388,"	میاں صاحب کی تقریر اچھی ہو گی، شاید کسی کو اس پر یقین بھی ہو لیکن معاش کی چکی میں پستے ہوئےعوام کو یہ چمکیلے نعرے، سماجی انصاف، غیر مرئی قوتوں سے جنگ کے نادیدہ خواب اور کوہ ندا کی کہانیاں سمجھ نہیں آتیں۔ آمنہ مفتی کا کالم۔																																																			",TRUE
3389,"	پاکستان کے صوبہ سندھ کے شہر کراچی میں سپر ہائی وے پر حیدرآباد سے کراچی جانے والی مسافر وین کو پیش آنے والے حادثے میں کم از کم 12 افراد ہلاک ہو گئے ہیں۔																																																			",TRUE
3390,"	کاون کو منتقلی سے پہلے اس طویل سفر کے لیے تیار کرنے میں اہم کردار ادا کر رہے ہیں مصر کے ماہرِ حیوانات ڈاکٹر عامر خلیل۔ فرینک سیناٹرا کے گانوں سے جھوم اٹھنے والے کاون کی پلے لسٹ میں اب اریب اظہر کی آواز کا بھی اضافہ ہو گیا ہے۔																																																			",TRUE
3391,"	حالیہ چند دنوں میں پاکستانی سوشل میڈیا پر نمرا نامی لڑکی کا خاصا چرچا رہا۔۔ اپنی سادگی اور پُر لطف باتوں سے ہر جانب مسکراہٹیں بکھیرنے والی نمرہ دیکھتے ہی دیکھتے وائرل ہو گئیں لیکن مسکراہٹیں بکھیرنے کے چکر میں وہ کچھ ایسا کہہ گئیں جس کا خدشہ کئی صارفین نے چند دن پہلے ہی کر دیا تھا۔																																																			",TRUE
3392,"	انڈیا نے وزیر اعظم پاکستان عمران خان کے اقوام متحدہ کی جنرل اسمبلی میں گذشتہ روز کیے گئے خطاب کو ’ایک نیا سفارتی زوال‘ قرار دیتے ہوئے اسے ’جھوٹ، ذاتی حملوں، جنگ کے جذبات کو بھڑکانے اور پاکستان میں اقلیتوں پر ہونے والے مظالم اورسرحد پار دہشت گردی پر پردہ ڈالنے‘ کی ایک کوشش قرار دیا ہے۔																																																			",TRUE
3393,"	اسلام آباد ہائی کورٹ نے سکیورٹیز اینڈ ایکسچینج کمیشن آف پاکستان کے ایڈیشنل ڈائریکٹر ارسلان ظفر کی جانب سے دائر درخواست کو قابل سماعت قرار دیتے ہوئے ان کے خلاف ایس ای سی پی کو کارروائی سے آئندہ سماعت تک روک دیا ہے۔																																																			",TRUE
3394,"	وفاقی حکومت اور وزارتِ ہوا بازی کی جانب سے پاکستان میں ’جعلی اور مشتبہ لائسنس کے حامل پائلٹس‘ کے معاملے پر چوتھا مؤقف سامنے آیا ہے جس میں یہ دعویٰ کیا گیا ہے کہ ایئر لائنز نے اپنے پائلٹس کے حوالے سے پاکستان سول ایوی ایشن اتھارٹی کو 'غلط تفصیلات' فراہم کیں جن کی بنیاد پر متعدد پائلٹس کو غلطی سے ’مشتبہ لائسنس یافتہ‘ قرار دیا گیا۔																																																			",TRUE
3395,"	مشرقی پاکستان کے ڈپٹی سپیکر شاہد علی، جو سپیکر کا منصب سنبھالنے کے لیے بے چین تھے، دو روز تک بے ہوش رہنے کے بعد 26 ستمبر 1958 کو انتقال کر گئے۔ یوں اقتدار پر قابض رہنے کی یہ بے رحمانہ لڑائی جس میں سیاسی، جمہوری اور پارلیمانی، تمام روایات کو پامال کر دیا گیا تھا اپنے افسوسناک انجام کو پہنچی۔																																																			",TRUE
3396,"	پاکستان میں فوج اور سیاستدانوں کے بیانات کے بعد جاری کشمکش کے پاکستان کے وزیر اعظم نے ملک کے نجی نیوز چینلز کے اہلکاروں سے ملاقات میں کہا ہے انہیں اپوزیشن کا کوئی خوف نہیں اور فوج وہی کرتی ہیں جو وہ انہیں کرنے کو کہتے ہیں۔																																																			",TRUE
3397,"	وزیراعظم پاکستان عمران خان نے اقوام متحدہ کی جنرل اسمبلی کے 75ویں اجلاس سے خطاب میں انڈیا پر تنقید کرتے ہوئے کہا کہ انڈیا میں ریاست اسلاموفوبیا کو فروغ دے رہی ہے اور یہ کہ دنیا میں اسلاموفوبیا کے خاتمے کے لیے ایک عالمی دن مقرر کیا جانا چاہیے۔																																																			",TRUE
3398,"	پاکستان کے پانچ ہسپتالوں میں 10 ہزار رضاکاروں کو یہ ویکسین لگائی جائے گی اور امید کی جا رہی ہے کہ کامیابی کی صورت میں یہ ویکسین ایک بڑی مقدار میں پاکستان کو دستیاب ہوگی۔																																																			",TRUE
3399,"	جمیعت علمائے اسلام (ف) کے رہنما عبدالغفور حیدری کی جانب سے جنرل قمر باجوہ پر آزادی مارچ نہ کرنے اور نواز شریف کے خلاف ہونے والے اقدامات میں مداخلت نہ کرنے پر اصرار کے الزامات نے پاکستانی سیاست میں فوج کے کردار پر جاری بحث کو مزید ایندھن فراہم کر دیا ہے۔																																																			",TRUE
3400,"	میاں نواز شریف کی تقریر اور پھر فوجی بریفنگ کے حوالے سے کچھ مفروضے، سازشی کہانیاں زیر گردش ہیں جنھیں سن کر میاں نواز شریف کی تقریر، فوجی بریفنگ اور گورنر محمد زبیر کی ملاقاتوں کی کہانی کچھ کچھ سمجھ آتی ہے: پڑھیے سہیل وڑائچ کا کالم																																																			",TRUE
3401,"	2014 میں آرمی پبلک سکول پشاور پر ہونے والے حملے کے بارے میں حقائق معلوم کرنے کے لیے تشکیل پانے والے عدالتی کمیشن نے اپنی رپورٹ میں اس واقعے کو سکیورٹی کی ناکامی قرار دیا ہے اور کہا ہے کہ اس واقعے نے ہمارے سکیورٹی نظام پر سوالیہ نشان لگا دیا ہے۔																																																			",TRUE
3402,"	ٹائم ماگزین نے اپنے ستمبر 1958 کے شمارے میں انکشاف کیا تھا کہ پاکستان گوادر کے مقام پر ایک بڑا ایئرپورٹ اور بحری اڈہ تعمیر کرنے کا ارادہ رکھتا ہے۔ یہ پیشگوئی کم و بیش نصف صدی بعد پوری ہونے کی نوبت آ رہی ہے۔																																																			",TRUE
